AllCCS ID,Name,Structure,Formula,Type,Adduct,m/z,CCS,Confidence level,Update date
AllCCS00000893,Aniracetam,COC1=CC=C(C=C1)C(N2CCCC2=O)=O,C12H13NO3,Experimental CCS,[M+H]+,220.0968,146.6,3,2019-08-12
AllCCS00000894,Clorgiline,C#CCN(C)CCCOC=1C=CC(=CC1Cl)Cl,C13H15Cl2NO,Experimental CCS,[M+H]+,272.0604,157.0,3,2019-08-12
AllCCS00000895,"Haematommic Acid, Ethyl Ester",CCOC(C=1C(C)=CC(=C(C=O)C1O)O)=O,C11H12O5,Experimental CCS,[M+H]+,225.0758,144.0,3,2019-08-12
AllCCS00000896,3-Methylorsellinic Acid,CC1=CC(=C(C)C(=C1C(=O)O)O)O,C9H10O4,Experimental CCS,[M-H2O+H]+,165.0546,127.5,3,2019-08-12
AllCCS00000897,Difucol Hexamethyl Ether,COC1=CC(=C(C(=C1)OC)C2=C(C=C(C=C2OC)OC)OC)OC,C18H22O6,Experimental CCS,[M+H]+,335.1489,175.2,3,2019-08-12
AllCCS00000898,Bergenin,COC1=C(C=C2C(=C1O)C3(C(C(C(C(CO)(O3)[H])(O)[H])(O)[H])(OC2=O)[H])[H])O,C14H16O9,Experimental CCS,[M+H]+,329.0867,168.3,3,2019-08-12
AllCCS00000899,N-Methylanthranilic Acid,CNC1=CC=CC=C1C(=O)O,C8H9NO2,Experimental CCS,[M+H]+,152.0706,125.9,3,2019-08-12
AllCCS00000900,3-Methoxycatechol,COC1=CC=CC(=C1O)O,C7H8O3,Experimental CCS,[M+H]+,141.0546,124.7,3,2019-08-12
AllCCS00023207,Pregabalin,CC(C)C[C@H](CN)CC(O)=O,C8H17NO2,Experimental CCS,[M+H]+,160.1332,141.6,3,2022-10-07
AllCCS00023239,Fluorometholone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,C22H29FO4,Experimental CCS,[M+H]+,377.2123,186.5,3,2022-10-08
AllCCS00023239,Fluorometholone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,C22H29FO4,Experimental CCS,[M+Na]+,399.1943,211.0,3,2022-10-08
AllCCS00023239,Fluorometholone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,C22H29FO4,Experimental CCS,[2M+H]+,753.4173,261.0,3,2022-10-08
AllCCS00023239,Fluorometholone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,C22H29FO4,Experimental CCS,[2M+Na]+,775.3993,272.1,3,2022-10-08
AllCCS00023239,Fluorometholone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,C22H29FO4,Experimental CCS,[M-HF+H]+,357.2061,182.7,3,2022-10-08
AllCCS00023239,Fluorometholone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,C22H29FO4,Experimental CCS,[M-HF-H2O+H]+,339.1955,180.8,3,2022-10-08
AllCCS00023295,Pefloxacin,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,C17H20FN3O3,Experimental CCS,[M+H]+,334.1562,183.5,Conflict,2022-10-08
AllCCS00023295,Pefloxacin,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,C17H20FN3O3,Experimental CCS,[M+Na]+,356.1382,193.6,2,2022-10-08
AllCCS00023338,Flumethasone Pivalate,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C27H36F2O6,Experimental CCS,[M+H]+,495.2553,220.6,3,2022-10-08
AllCCS00023338,Flumethasone Pivalate,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C27H36F2O6,Experimental CCS,[M+Na]+,517.2373,245.0,3,2022-10-08
AllCCS00023338,Flumethasone Pivalate,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C27H36F2O6,Experimental CCS,[2M+H]+,989.5033,321.7,3,2022-10-08
AllCCS00023338,Flumethasone Pivalate,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C27H36F2O6,Experimental CCS,[2M+Na]+,1011.4853,318.7,3,2022-10-08
AllCCS00023338,Flumethasone Pivalate,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C27H36F2O6,Experimental CCS,[M-HF+H]+,475.2491,216.0,3,2022-10-08
AllCCS00023338,Flumethasone Pivalate,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C27H36F2O6,Experimental CCS,[M-HF-H2O+H]+,457.2385,208.1,3,2022-10-08
AllCCS00023355,Meropenem,[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H],C17H25N3O5S,Experimental CCS,[M+H]+,384.1588,190.8,3,2022-10-08
AllCCS00023355,Meropenem,[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H],C17H25N3O5S,Experimental CCS,[M-H]-,382.1442,192.4,3,2022-10-08
AllCCS00023394,Tinidazole,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,C8H13N3O4S,Experimental CCS,[M+H]+,248.07,149.7,3,2022-10-08
AllCCS00023394,Tinidazole,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,C8H13N3O4S,Experimental CCS,[M+Na]+,270.052,161.2,3,2022-10-08
AllCCS00023419,Clobetasol,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C22H28ClFO4,Experimental CCS,[M+H]+,411.1733,201.3,3,2022-10-08
AllCCS00023488,Arformoterol,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1,C19H24N2O4,Experimental CCS,[M+H]+,345.1809,180.3,3,2022-10-08
AllCCS00023511,Bezafibrate,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,C19H20ClNO4,Experimental CCS,[M+H]+,362.1154,178.5,2,2022-10-08
AllCCS00023511,Bezafibrate,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,C19H20ClNO4,Experimental CCS,[M+Na]+,384.0974,192.2,Conflict,2022-10-08
AllCCS00023511,Bezafibrate,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,C19H20ClNO4,Experimental CCS,[M-H]-,360.1008,183.8,3,2022-10-08
AllCCS00023546,Acepromazine,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,C19H22N2OS,Experimental CCS,[M+H]+,327.1526,168.4,Conflict,2022-10-08
AllCCS00023546,Acepromazine,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,C19H22N2OS,Experimental CCS,[M+Na]+,349.1346,186.4,3,2022-10-08
AllCCS00023593,Desvenlafaxine,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,C16H25NO2,Experimental CCS,[M+H]+,264.1958,166.9,2,2022-10-08
AllCCS00023593,Desvenlafaxine,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,C16H25NO2,Experimental CCS,[M+Na]+,286.1778,176.8,3,2022-10-08
AllCCS00024105,lysoPC(26:0),[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,C34H70NO7P,Experimental CCS,[M+H]+,636.4963,266.1,3,2022-10-12
AllCCS00024105,lysoPC(26:0),[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,C34H70NO7P,Experimental CCS,[M+HCOO]-,680.4872,271.4,3,2022-10-12
AllCCS00024106,lysoPC(28:0),[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,C36H74NO7P,Experimental CCS,[M+H]+,664.5276,275.6,3,2022-10-12
AllCCS00024106,lysoPC(28:0),[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,C36H74NO7P,Experimental CCS,[M+Na]+,686.5096,277.0,3,2022-10-12
AllCCS00024169,Cis-5-Caffeoylquinic acid,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C/C2=CC=C(O)C(O)=C2)[C@@H]1O)C(O)=O,C16H18O9,Experimental CCS,[M-3H]-,351.0721,186.4,3,2022-10-07
AllCCS00024170,"1,3-Dicaffeoylquinic acid",O[C@@H]1C[C@@](C[C@@H](OC(=O)\C=C\C2=CC=C(O)C(O)=C2)[C@@H]1O)(OC(=O)\C=C\C1=CC=C(O)C(O)=C1)C(O)=O,C25H24O12,Experimental CCS,[M+Na]+,539.1161,250.0,3,2022-10-07
AllCCS00025458,(S)-Pinocembrin,OC1=CC(O)=C2C(=O)CC(OC2=C1)C1=CC=CC=C1,C15H12O4,Experimental CCS,[M+H]+,257.0809,157.7,3,2022-10-07
AllCCS00025458,(S)-Pinocembrin,OC1=CC(O)=C2C(=O)CC(OC2=C1)C1=CC=CC=C1,C15H12O4,Experimental CCS,[M-H]-,255.0663,159.3,3,2022-10-07
AllCCS00025603,Linolenelaidic acid,CCC=CCC=CCC=CCCCCCCCC(O)=O,C18H30O2,Experimental CCS,[2M+Na-2H]-,577.4238,244.5,3,2022-10-07
AllCCS00025725,Glycerol triheptadecanoate,CCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC,C54H104O6,Experimental CCS,[M+NH4]+,866.8172,322.4,3,2022-10-12
AllCCS00026284,(±)-Leptophos,COP(=S)(OC1=C(Cl)C=C(Br)C(Cl)=C1)C1=CC=CC=C1,C13H10BrCl2O2PS,Experimental CCS,[M+H]+,410.8773,169.8,3,2022-10-08
AllCCS00026893,Methylparaben,COC(=O)C1=CC=C(O)C=C1,C8H8O3,Experimental CCS,[M+H]+,153.0546,126.1,3,2022-10-08
AllCCS00026893,Methylparaben,COC(=O)C1=CC=C(O)C=C1,C8H8O3,Experimental CCS,[M-H]-,151.04,128.4,3,2022-10-08
AllCCS00026894,Propylparaben,CCCOC(=O)C1=CC=C(O)C=C1,C10H12O3,Experimental CCS,[M-H]-,179.0713,142.5,3,2022-10-08
AllCCS00026895,Butylparaben,CCCCOC(=O)C1=CC=C(O)C=C1,C11H14O3,Experimental CCS,[M-H]-,193.087,150.1,3,2022-10-08
AllCCS00027063,3-Hydroxy-carbofuran,CN=C(O)OC1=CC=CC2=C1OC(C)(C)C2O,C12H15NO4,Experimental CCS,[M+H]+,238.1074,149.1,3,2022-10-08
AllCCS00027063,3-Hydroxy-carbofuran,CN=C(O)OC1=CC=CC2=C1OC(C)(C)C2O,C12H15NO4,Experimental CCS,[M+Na]+,260.0894,155.8,3,2022-10-08
AllCCS00027388,Sulfaquinoxaline,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC2=C(C=CC=C2)N=C1,C14H12N4O2S,Experimental CCS,[M+H]+,301.0754,165.7,2,2022-10-08
AllCCS00027388,Sulfaquinoxaline,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC2=C(C=CC=C2)N=C1,C14H12N4O2S,Experimental CCS,[M-H]-,299.0608,168.9,3,2022-10-08
AllCCS00027541,Hymenoxin,COC1=C(OC)C=C(C=C1)C1=CC(=O)C2=C(O)C(OC)=C(O)C(OC)=C2O1,C19H18O8,Experimental CCS,[M-H]-,373.0929,189.8,3,2022-10-07
AllCCS00027780,"2'-Hydroxy-4,4',6'-trimethoxychalcone",COC1=CC=C(\C=C\C(=O)C2=C(O)C=C(OC)C=C2OC)C=C1,C18H18O5,Experimental CCS,[M-H]-,313.1081,182.0,3,2022-10-07
AllCCS00028107,Cohumulone,CC(C)C(=O)C1=C(O)C(O)(CC=C(C)C)C(O)=C(CC=C(C)C)C1=O,C20H28O5,Experimental CCS,[M-H]-,347.1864,183.5,3,2022-10-07
AllCCS00031169,"1,3,5-Tribromo-2-(2,4-dibromophenoxy)benzene",BrC1=CC=C(OC2=C(Br)C=C(Br)C=C2Br)C(Br)=C1,C12H5Br5O,Experimental CCS,[M-Br+O]-,496.7028,175.4,3,2022-10-07
AllCCS00033009,Sarafloxacin,OC(=O)C1=CN(C2=CC=C(F)C=C2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,C20H17F2N3O3,Experimental CCS,[M+H]+,386.1311,202.0,3,2022-10-08
AllCCS00033009,Sarafloxacin,OC(=O)C1=CN(C2=CC=C(F)C=C2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,C20H17F2N3O3,Experimental CCS,[M+Na]+,408.1131,203.4,3,2022-10-08
AllCCS00033013,Ethoxyquin,CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1,C14H19NO,Experimental CCS,[M+H]+,218.154,154.4,3,2022-10-08
AllCCS00033732,2-(Ethylsulfonylmethyl)phenyl methylcarbamate,CCS(=O)(=O)CC1=C(OC(=O)NC)C=CC=C1,C11H15NO4S,Experimental CCS,[M+Na]+,280.0615,155.5,3,2022-10-08
AllCCS00033733,2-(Ethylsulfinylmethyl)phenyl methylcarbamate,CCS(=O)CC1=C(OC(=O)NC)C=CC=C1,C11H15NO3S,Experimental CCS,[M+H]+,242.0846,146.5,3,2022-10-08
AllCCS00033733,2-(Ethylsulfinylmethyl)phenyl methylcarbamate,CCS(=O)CC1=C(OC(=O)NC)C=CC=C1,C11H15NO3S,Experimental CCS,[M+Na]+,264.0666,153.2,3,2022-10-08
AllCCS00034977,"17-beta-Estradiol-3,17-beta-sulfate",[H][C@@]12CC[C@H](OS(O)(=O)=O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OS(O)(=O)=O)C=C3CC[C@@]21[H],C18H24O8S2,Experimental CCS,[M+Na-2H]-,453.066,211.2,3,2022-10-08
AllCCS00034977,"17-beta-Estradiol-3,17-beta-sulfate",[H][C@@]12CC[C@H](OS(O)(=O)=O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OS(O)(=O)=O)C=C3CC[C@@]21[H],C18H24O8S2,Experimental CCS,[M+K-2H]-,469.0399,210.7,3,2022-10-08
AllCCS00035188,Iopromide,COCC(O)=NC1=C(I)C(C(O)=NCC(O)CO)=C(I)C(C(=O)N(C)CC(O)CO)=C1I,C18H24I3N3O8,Experimental CCS,[M+H]+,791.8771,223.5,3,2022-10-08
AllCCS00035188,Iopromide,COCC(O)=NC1=C(I)C(C(O)=NCC(O)CO)=C(I)C(C(=O)N(C)CC(O)CO)=C1I,C18H24I3N3O8,Experimental CCS,[M-H]-,789.8625,212.3,3,2022-10-08
AllCCS00035195,Mephedrone,CNC(C)C(=O)C1=CC=C(C)C=C1,C11H15NO,Experimental CCS,[M+H]+,178.1227,145.5,3,2022-10-08
AllCCS00035195,Mephedrone,CNC(C)C(=O)C1=CC=C(C)C=C1,C11H15NO,Experimental CCS,[M-H2O+H]+,160.1121,133.9,3,2022-10-08
AllCCS00035196,Metandienone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C20H28O2,Experimental CCS,[M+H]+,301.2162,175.9,3,2022-10-08
AllCCS00035196,Metandienone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C20H28O2,Experimental CCS,[M-H2O+H]+,283.2056,168.4,3,2022-10-08
AllCCS00035196,Metandienone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C20H28O2,Experimental CCS,[M+Na]+,323.1982,199.9,3,2022-10-08
AllCCS00035197,Methcathinone,CNC(C)C(=O)C1=CC=CC=C1,C10H13NO,Experimental CCS,[M+H]+,164.107,137.0,3,2022-10-08
AllCCS00035197,Methcathinone,CNC(C)C(=O)C1=CC=CC=C1,C10H13NO,Experimental CCS,[M-H2O+H]+,146.0964,128.3,3,2022-10-08
AllCCS00035231,Ritalinic acid,OC(=O)C(C1CCCCN1)C1=CC=CC=C1,C13H17NO2,Experimental CCS,[M+H]+,220.1332,150.6,2,2022-10-07
AllCCS00035231,Ritalinic acid,OC(=O)C(C1CCCCN1)C1=CC=CC=C1,C13H17NO2,Experimental CCS,[M+Na]+,242.1152,163.8,3,2022-10-07
AllCCS00035310,TG(14:0/16:0/16:0),[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,C49H94O6,Experimental CCS,[M+NH4]+,796.7389,306.8,3,2022-10-12
AllCCS00036176,TG(15:0/15:0/15:0),[H]C(COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC,C48H92O6,Experimental CCS,[M+NH4]+,782.7233,304.8,3,2022-10-12
AllCCS00037074,TG(16:0/18:0/22:0),[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,C59H114O6,Experimental CCS,[M+NH4]+,936.8954,336.8,3,2022-10-12
AllCCS00037341,TG(16:0/22:1(13Z)/22:1(13Z)),[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,C63H118O6,Experimental CCS,[M+NH4]+,988.9267,342.9,3,2022-10-12
AllCCS00049315,Perfluorooctanoic acid,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF15O2,Experimental CCS,[M-CO2-H]-,368.9766,139.5,3,2022-10-07
AllCCS00049351,"1,6,7-Trimethylnaphthalene",CC1=CC2=CC=CC(C)=C2C=C1C,C13H14,Experimental CCS,M+,170.1091,134.7,3,2022-10-07
AllCCS00049638,CE(15:0),[H][C@@]12CCC([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OC(=O)CCCCCCCCCCCCCC,C42H74O2,Experimental CCS,[M+NH4]+,628.6028,281.4,3,2022-10-12
AllCCS00049640,CE(17:0),[H][C@@]12CCC([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OC(=O)CCCCCCCCCCCCCCCC,C44H78O2,Experimental CCS,[M+NH4]+,656.6341,286.0,3,2022-10-12
AllCCS00049830,Norketamine,NC1(CCCCC1=O)C1=CC=CC=C1Cl,C12H14ClNO,Experimental CCS,[M+H]+,224.0837,146.9,3,2022-10-08
AllCCS00049830,Norketamine,NC1(CCCCC1=O)C1=CC=CC=C1Cl,C12H14ClNO,Experimental CCS,[M+H-NH3]+,207.0572,139.9,3,2022-10-08
AllCCS00049840,1-Hydroxyibuprofen,CC(C)C(O)C1=CC=C(C=C1)C(C)C(O)=O,C13H18O3,Experimental CCS,[M+Na]+,245.1149,154.3,3,2022-10-08
AllCCS00049918,2-Amino-5-benzoylbenzimidazole,N=C1NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1,C14H11N3O,Experimental CCS,[M+H]+,238.0975,161.9,3,2022-10-08
AllCCS00049918,2-Amino-5-benzoylbenzimidazole,N=C1NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1,C14H11N3O,Experimental CCS,[M+Na]+,260.0795,175.5,3,2022-10-08
AllCCS00050099,Reduced haloperidol,OC(CCCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)C1=CC=C(F)C=C1,C21H25ClFNO2,Experimental CCS,[M+H]+,378.1631,195.8,3,2022-10-08
AllCCS00050115,2-Hydroxyibuprofen,CC(C(O)=O)C1=CC=C(CC(C)(C)O)C=C1,C13H18O3,Experimental CCS,[M+Na]+,245.1149,151.9,3,2022-10-08
AllCCS00050688,Perfluorodecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10HF19O2,Experimental CCS,[M-H]-,512.96,174.2,3,2022-10-07
AllCCS00050688,Perfluorodecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10HF19O2,Experimental CCS,[M-CO2-H]-,468.9702,155.3,3,2022-10-07
AllCCS00050689,Perfluorononanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9HF17O2,Experimental CCS,[M-H]-,462.9632,165.2,3,2022-10-07
AllCCS00050689,Perfluorononanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9HF17O2,Experimental CCS,[M-CO2-H]-,418.9734,147.0,3,2022-10-07
AllCCS00050691,2-(N-Ethyl-perfluorooctane sulfanamido) acetic acid,CCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H8F17NO4S,Experimental CCS,[M-H]-,583.983,196.3,3,2022-10-07
AllCCS00050692,2-(N-Methyl-perfluorooctane sulfanamido) acetic acid,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H6F17NO4S,Experimental CCS,[M-H]-,569.9673,192.7,3,2022-10-07
AllCCS00050693,Perfluoroundecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11HF21O2,Experimental CCS,[M-H]-,562.9568,182.9,3,2022-10-07
AllCCS00050693,Perfluoroundecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11HF21O2,Experimental CCS,[M-CO2-H]-,518.967,163.4,3,2022-10-07
AllCCS00051057,cholest-5-en-3b-yl (9Z-heptadecenoate),[H]\C(CCCCCCC)=C(/[H])CCCCCCCC(=O)O[C@@]1([H])CC[C@@]2(C)C(C1)=CC[C@@]1([H])[C@]3([H])CC[C@]([H])([C@]([H])(C)CCCC(C)C)[C@@]3(C)CC[C@]21[H],C44H76O2,Experimental CCS,[M+NH4]+,654.6184,285.0,3,2022-10-12
AllCCS00051058,"cholest-5-en-3beta-yl (11Z,14Z-eicosadienoate)",[H]\C(CCCCC)=C(/[H])C\C([H])=C(\[H])CCCCCCCCCC(=O)O[C@@]1([H])CC[C@@]2(C)C(C1)=CC[C@@]1([H])[C@]3([H])CC[C@]([H])([C@]([H])(C)CCCC(C)C)[C@@]3(C)CC[C@]21[H],C47H80O2,Experimental CCS,[M+NH4]+,694.6497,293.9,3,2022-10-12
AllCCS00051059,cholest-5-en-3b-yl (13Z-docosenoate),[H]\C(CCCCCCCC)=C(/[H])CCCCCCCCCCCC(=O)O[C@@]1([H])CC[C@@]2(C)C(C1)=CC[C@@]1([H])[C@]3([H])CC[C@]([H])([C@]([H])(C)CCCC(C)C)[C@@]3(C)CC[C@]21[H],C49H86O2,Experimental CCS,[M+NH4]+,724.6967,300.4,3,2022-10-12
AllCCS00051060,"cholest-5-en-3beta-yl (7Z,10Z,13Z,16Z,19Z-docosapentaenoate)",[H]\C(CC)=C(/[H])C\C([H])=C(\[H])C\C([H])=C(\[H])C\C([H])=C(\[H])C\C([H])=C(\[H])CCCCCC(=O)O[C@@]1([H])CC[C@@]2(C)C(C1)=CC[C@@]1([H])[C@]3([H])CC[C@]([H])([C@]([H])(C)CCCC(C)C)[C@@]3(C)CC[C@]21[H],C49H78O2,Experimental CCS,[M+NH4]+,716.6341,296.8,3,2022-10-12
AllCCS00051061,cholest-5-en-3b-yl (9Z-tetradecenoate),[H]\C(CCCC)=C(/[H])CCCCCCCC(=O)O[C@@]1([H])CC[C@@]2(C)C(C1)=CC[C@@]1([H])[C@]3([H])CC[C@]([H])([C@]([H])(C)CCCC(C)C)[C@@]3(C)CC[C@]21[H],C41H70O2,Experimental CCS,[M+NH4]+,612.5715,277.6,3,2022-10-12
AllCCS00051062,cholest-5-en-3beta-yl eicosanoate,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCCCCCCCCCCCCCCCCC,C47H84O2,Experimental CCS,[M+NH4]+,698.681,294.0,3,2022-10-12
AllCCS00051063,cholest-5-en-3beta-yl octadecanoate,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCCCCCCCCCCCCCCC,C45H80O2,Experimental CCS,[M+NH4]+,670.6497,288.8,3,2022-10-12
AllCCS00051098,Oxidized-adrenal-ferredoxin,CNCC(O)C1=CC(O)=C(O)C=C1,C9H13NO3,Experimental CCS,[M+H]+,184.0968,142.3,3,2022-10-08
AllCCS00051098,Oxidized-adrenal-ferredoxin,CNCC(O)C1=CC(O)=C(O)C=C1,C9H13NO3,Experimental CCS,[M-H]-,182.0822,144.0,3,2022-10-08
AllCCS00051144,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate",CCC=CCC=CCC=CCC=CCC=CCC=CCCC(O)=O,C22H32O2,Experimental CCS,[2M-H]-,655.4732,257.5,3,2022-10-07
AllCCS00051144,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate",CCC=CCC=CCC=CCC=CCC=CCC=CCCC(O)=O,C22H32O2,Experimental CCS,[2M+Na-2H]-,677.4551,262.3,3,2022-10-07
